"","id","hrs1","marital","childs","age","educ","sex","race","income","rincome","income91","partyid","polviews","libath","colrac","colmil","colhomo","cappun","relig","attend","reliten","bible","health","class","abdefect","abnomore","abhlth","abpoor","abrape","absingle","abany","chldidel","homosex","xmovie","fear","fefam","eqincome","govtpow","aidold","aidunemp","aidcol","aidhouse","racseg","pornlaw"
"621",1719,"15",1,3,70,12,1,1,9,"3",9,6,3,".",".",".",".",1,1,0,2,"1","3",3,".",".",".",".",".",".",".","2",".","1",".","1",".",".",".",".",".",".",".","1"
"622",1724,".",1,0,72,5,2,1,9,".",9,0,2,"1","5","5","4",1,1,7,1,"1","3",3,"1","1","1","1","1","1","1","3","1",".","1","2","4","3","1","1","1","1",".","."
"623",1732,"58",5,0,21,12,1,1,10,"9",12,0,4,"2","5","5","4",1,1,3,1,".","1",2,"1","2","1","2","1","2","2",".","1","2","2","2",".",".",".",".",".",".","4","2"
"624",1735,".",3,3,58,12,2,1,9,".",9,2,5,"1","5","5","5",1,1,3,2,".","4",2,"1","2","1","2","1","2","2",".","1","2","1","2",".",".",".",".",".",".","4","1"
"625",1738,".",2,6,63,9,1,2,3,"2",3,3,4,"1","5","5","4",1,1,5,3,"1","2",2,"2","2","1","2","1","2","2","8","1",".","2","2",".",".",".",".",".",".","4","."
"626",1739,"55",5,0,32,16,2,1,12,"12",17,6,6,".",".",".",".",1,1,5,1,"2","2",3,".",".",".",".",".",".",".","3",".","2",".","8",".",".",".",".",".",".",".","1"
"627",1740,"40",2,0,40,16,2,3,12,"12",18,1,4,".",".",".",".",2,2,3,1,"2",".",2,".",".",".",".",".",".",".","3",".","2",".","2","1","3","1","4","1","3",".","2"
"628",1745,"40",3,2,51,13,1,1,12,"12",19,1,1,".",".",".",".",2,1,2,2,"2","2",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"629",1747,"50",1,2,34,12,2,1,12,"13",18,0,2,"2","4","4","4",1,4,0,4,"3","2",2,"1","1","1","1","1","1","1","2","4",".","2","1",".",".",".",".",".",".","3","."
"630",1760,"50",1,2,38,10,1,1,12,"98",19,3,6,"1","4","5","4",1,4,0,4,"3","2",2,"1","2","1","2","1","2","2","2","1",".","2","3","5","1","2","4","4","4",".","."
"631",1761,"50",1,0,27,14,1,1,12,"11",18,4,7,"1","5","5","4",2,1,2,2,".","1",3,"1","1","1","1","1","1","1",".","1","2","2",".","1","2","2","3","1","2",".","2"
"632",1763,"40",1,0,25,98,2,1,98,"98",98,3,4,"2","4","4","4",1,1,3,1,"1","3",3,"1","1","1","1","1","8","1","2","4",".","2","2",".",".",".",".",".",".","3","."
"633",1768,"40",1,0,34,16,2,1,12,"11",16,6,7,".",".",".",".",1,1,8,1,"1",".",3,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","1"
"634",1769,".",1,1,30,16,2,1,12,"12",21,1,2,".",".",".",".",1,1,5,1,"1","2",3,".",".",".",".",".",".",".","2",".","2",".","4",".",".",".",".",".",".",".","1"
"635",1770,"50",1,2,43,12,2,1,12,"12",21,3,4,"1","4","4","4",1,1,3,2,"2","1",3,"1","8","1","8","1","8","8","2","1",".","1","4","3","1","2","3","2","2",".","."
"636",1772,".",1,0,48,16,1,1,12,"12",20,4,6,"1","5","4","4",1,1,5,2,"2","1",3,"1","8","1","1","1","1","1","2","1",".","2","3",".",".",".",".",".",".","1","."
"637",1775,"50",1,3,51,15,1,1,12,"11",19,4,6,"1","4","5","4",1,1,8,1,"1","2",3,"2","2","1","2","2","2","2","8","1",".","1","2",".",".",".",".",".",".","3","."
"638",1778,"65",5,0,29,18,2,1,12,"12",18,5,3,".",".",".",".",1,1,4,2,"2","2",3,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","1"
"639",1782,"47",3,4,40,14,1,2,11,"11",13,1,6,"1","5","4","4",1,1,5,1,".","2",3,"1","1","1","2","1","2","2",".","1","2","2","3",".",".",".",".",".",".","4","2"
"640",1784,"30",5,0,28,16,1,2,9,"9",9,0,5,"8","8","8","8",8,1,4,1,".","1",2,"1","8","1","1","1","8","8",".","1","2","2",".","3","8","1","8","1","2",".","2"
"641",1785,"40",5,0,31,15,1,1,12,"11",15,5,5,"2","5","5","4",2,1,0,2,"3","2",3,"2","2","1","2","1","2","2","2","4",".","1","4","5","3","2","3","2","3",".","."
"642",1786,"40",3,2,51,12,1,1,12,"12",18,1,4,"2","8","8","4",1,1,3,2,".","1",3,"1","2","1","2","1","2","2",".","1","2","1","3",".",".",".",".",".",".","3","1"
"643",1790,".",3,3,62,7,1,2,8,"8",8,0,5,"1","4","4","4",1,1,4,2,"1","3",3,"2","2","1","1","2","2","2","3","4",".","2","2",".",".",".",".",".",".","4","."
"644",1792,"82",3,2,38,12,1,1,12,"12",18,6,6,"1","4","5","4",1,1,7,1,"1","2",3,"1","2","1","2","1","2","2","2","1",".","2","2",".",".",".",".",".",".","3","."
"645",1796,".",3,2,52,14,2,1,6,".",6,2,4,"2","4","4","4",8,1,8,1,".","3",1,"1","2","1","2","1","2","2",".","1","2","1",".","3","3","2","2","2","2",".","2"
"646",1801,"70",2,6,64,12,2,2,98,"9",98,1,3,"1","4","5","5",8,1,6,1,"1","2",2,"1","2","1","1","1","2","2","2","1",".","1","3",".",".",".",".",".",".",".","."
"647",1804,".",1,3,77,8,2,1,11,".",13,0,6,"1","4","5","5",2,1,8,1,".","3",3,"8","2","1","2","2","2","2",".","1","2","1","3",".",".",".",".",".",".","4","1"
"648",1811,"35",1,4,60,18,1,1,12,"12",18,3,4,".",".",".",".",8,1,2,2,"1","2",3,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"649",1815,"36",1,4,52,12,2,1,12,"10",20,2,2,"2","5","5","4",2,1,0,2,".","2",2,"1","2","1","2","2","2","2",".","1","1","2",".","2","1","1","2","1","1",".","1"
"650",1816,"21",5,0,19,11,2,1,12,"2",20,6,5,"8","4","5","4",1,1,7,1,"1","2",3,"1","2","1","2","2","2","2","3","1",".","1","4","4","2","2","3","2","3",".","."
"651",1817,"16",1,2,62,12,1,1,12,"8",15,1,4,"1","5","5","5",1,1,7,1,".","2",3,"1","2","1","2","1","2","2",".","1","2","2","2",".",".",".",".",".",".","3","1"
"652",1819,"40",2,2,40,11,2,2,10,"10",11,2,8,"2","4","4","4",1,1,5,3,"8","3",2,"1","1","1","2","2","2","2","2","8",".","2","3",".",".",".",".",".",".",".","."
"653",1821,"25",2,1,74,12,1,1,13,"13",22,2,6,".",".",".",".",1,1,8,2,"1","2",3,".",".",".",".",".",".",".","3",".","2",".","2",".",".",".",".",".",".",".","2"
"654",1823,"40",5,0,34,19,2,1,11,"11",13,7,2,".",".",".",".",1,1,2,2,"2","2",3,".",".",".",".",".",".",".","2",".","2",".","4",".",".",".",".",".",".",".","2"
"655",1824,"60",1,3,47,18,1,1,12,"11",19,4,4,"2","4","4","4",1,4,0,4,"3","1",3,"1","1","1","1","1","1","1","2","4",".","2","3","5","2","2","3","2","4",".","."
"656",1826,".",2,3,86,8,2,1,98,".",98,1,8,"2","4","8","8",8,1,7,2,"1","2",3,"8","8","1","8","1","8","8","8","1",".","1","2","5","3","2","2","2","2",".","."
"657",1828,".",5,0,66,18,2,1,12,".",15,0,6,"2","5","4","4",1,1,8,1,"1","2",3,"1","2","1","2","1","2","2","2","1",".","1","3","2","3","1","4","2","3",".","."
"658",1838,"40",5,0,24,12,1,1,98,"8",98,3,4,"2","4","4","4",1,1,1,2,"2","3",2,"1","2","1","2","1","2","1","2","4",".","2","3",".",".",".",".",".",".","4","."
"659",1841,".",1,3,58,12,2,1,98,"99",98,4,6,".",".",".",".",1,1,8,1,"1","2",2,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","1"
"660",1844,"10",1,4,67,12,1,1,12,".",15,5,4,".",".",".",".",1,1,3,2,"2",".",2,".",".",".",".",".",".",".","2",".","2",".","2","5","2","3","4","2","3",".","2"
"661",1848,"60",1,2,42,12,1,1,12,"12",18,5,6,".",".",".",".",1,1,5,2,"2",".",2,".",".",".",".",".",".",".","4",".","2",".","3","5","2","2","4","2","2",".","1"
"662",1852,"60",1,0,47,15,2,1,12,"12",20,5,4,"1","5","5","5",8,1,7,1,"2","2",2,"1","1","1","1","1","1","1","9","1",".","1","2","4","8","4","4","1","4",".","."
"663",1859,"40",1,1,36,18,2,1,13,"12",22,1,5,"2","4","4","4",8,2,7,1,".","2",2,"2","1","2","2","2","2","2",".","9","2","8",".","4","2","8","3","2","2",".","2"
"664",1867,"23",1,6,70,12,2,2,9,"4",9,7,8,"1","5","8","5",2,1,8,1,".","2",2,"2","2","2","2","2","2","2",".","1","2","1",".","5","8","1","8","2","1",".","1"
"665",1868,".",3,3,42,9,2,1,5,".",5,1,8,"1","5","8","4",1,4,3,4,".","3",3,"2","2","1","2","1","1","2",".","8","1","8","3",".",".",".",".",".",".","1","2"
"666",1872,"45",1,0,20,12,2,1,12,"9",17,6,6,".",".",".",".",1,1,7,1,"2",".",3,".",".",".",".",".",".",".","2",".","2",".","2","3","3","2","3","2","2",".","1"
"667",1874,"70",1,1,42,14,1,1,12,"11",17,5,5,"2","4","4","4",1,4,2,4,"2","3",3,"1","1","1","1","1","8","8","2","1",".","1","8","4","1","2","4","2","3",".","."
"668",1880,"40",1,4,36,14,1,1,11,"10",14,1,8,".",".",".",".",1,2,6,1,"3","1",1,".",".",".",".",".",".",".","3",".","2",".","2",".",".",".",".",".",".",".","1"
"669",1884,"60",1,2,37,14,1,1,12,"12",16,5,6,"1","4","4","4",1,1,4,1,"1","1",2,"1","2","1","2","1","2","2","2","1",".","2","3","3","1","2","4","2","4",".","."
"670",1886,".",5,0,22,15,2,1,98,".",98,6,6,"2","5","5","4",2,1,8,1,".","2",3,"2","2","1","2","8","2","2",".","1","2","2","4",".",".",".",".",".",".","4","1"
"671",1888,"40",2,3,64,12,2,1,13,"13",22,6,6,".",".",".",".",1,1,4,1,"1",".",2,".",".",".",".",".",".",".","1",".","2",".","2","4","2","1","2","2","2",".","1"
"672",1889,".",1,0,22,15,2,1,7,"5",7,5,7,"1","5","5","5",1,1,8,1,".","1",3,"1","2","1","2","1","2","2",".","1","2","2",".","1","2","1","4","1","4",".","1"
"673",1890,".",1,2,27,11,2,1,11,".",14,2,4,"1","5","5","4",1,1,3,2,"1","2",2,"1","2","1","2","1","2","2","2","1",".","2","3","3","3","2","3","1","2",".","."
"674",1902,"40",5,0,29,12,2,2,12,"10",16,1,4,"1","5","5","4",2,1,8,1,"1","1",1,"1","2","1","2","2","2","2","2","1",".","2","2",".",".",".",".",".",".","2","."
"675",1904,"40",3,2,53,10,2,2,9,"9",9,3,4,".",".",".",".",8,1,3,2,"8","2",2,".",".",".",".",".",".",".","3",".","2",".","8",".",".",".",".",".",".",".","1"
"676",1906,".",5,0,27,12,2,2,4,".",4,0,4,"2","5","5","4",1,1,5,1,"1","3",3,"1","1","1","2","1","2","2","2","1",".","2","1","3","1","1","3","1","2",".","."
"677",1915,".",2,0,38,17,2,1,12,"12",21,3,3,"2","5","5","4",1,5,1,1,".","2",4,"1","1","1","1","1","1","1",".","4","1","2","4",".",".",".",".",".",".","4","2"
"678",1919,"40",1,1,57,16,1,1,12,"11",18,5,5,"2","5","4","4",1,1,7,1,"2","3",3,"1","2","1","2","1","2","2","2","1",".","2","2",".",".",".",".",".",".","4","."
"679",1920,"75",5,0,54,12,1,1,12,"12",16,4,3,".",".",".",".",1,1,0,2,"3","1",3,".",".",".",".",".",".",".","2",".","1",".","2",".",".",".",".",".",".",".","2"
"680",1924,"19",4,1,89,10,1,1,6,"6",6,3,4,".",".",".",".",1,4,0,4,"3",".",3,".",".",".",".",".",".",".","1",".","1",".","1","5","5","2","4","1","4",".","3"
"681",1936,"55",3,1,43,14,1,1,12,"12",21,1,3,"2","4","4","4",8,4,3,4,"3","2",2,"1","1","1","1","1","1","1","2","4",".","2","3","3","2","2","3","2","2",".","."
"682",1938,"50",1,3,33,14,1,1,12,"12",21,5,5,".",".",".",".",1,2,3,2,"2",".",2,".",".",".",".",".",".",".","2",".","1",".","4","4","3","1","2","2","2",".","2"
"683",1940,"80",1,3,46,12,2,1,12,"12",16,4,4,"2","4","4","4",8,1,3,2,".","1",2,"1","1","1","1","1","1","1",".","1","2","1","1",".",".",".",".",".",".","4","1"
"684",1941,"68",1,3,31,16,1,1,12,"12",18,6,6,"2","4","4","5",1,1,2,2,".","2",3,"1","1","1","1","1","1","1",".","4","2","2",".",".",".",".",".",".",".",".","2"
"685",1943,"60",3,0,39,16,1,1,12,"12",17,1,5,".",".",".",".",1,3,5,1,"2","2",3,".",".",".",".",".",".",".","3",".","2",".","3",".",".",".",".",".",".",".","1"
"686",1944,"18",5,0,52,13,1,1,13,"13",22,5,4,"1","5","5","8",1,1,4,2,"3","1",3,"1","1","1","1","1","1","1","2","4",".","1","3",".",".",".",".",".",".","3","."
"687",1945,".",2,3,76,14,2,1,13,".",22,3,3,"2","4","4","4",1,3,2,2,"3","1",3,"1","1","1","1","1","1","1","2","2",".","1","3","4","4","3","4","2","4",".","."
"688",1958,"40",5,0,24,15,2,1,11,"10",14,3,5,".",".",".",".",1,2,3,1,"2",".",1,".",".",".",".",".",".",".","2",".","2",".","3","4","2","2","4","4","4",".","1"
"689",1962,"40",5,0,23,16,2,1,9,"8",10,3,2,"1","4","4","4",8,2,2,2,"2","1",3,"1","1","1","1","1","1","1","9","4",".","2","3",".",".",".",".",".",".","4","."
"690",1963,"55",5,0,25,14,2,1,8,"5",8,3,3,"1","4","4","4",1,2,2,2,"2","2",2,"1","1","1","1","1","1","1","3","4",".","1","3",".",".",".",".",".",".","4","."
"691",1965,".",5,0,21,15,1,2,5,".",5,1,4,"1","4","4","4",1,1,9,9,".","2",3,"2","2","1","2","1","2","2",".","1","2","2",".","5","2","1","4","1","2",".","2"
"692",1966,"30",5,0,22,14,1,2,12,"9",19,1,2,"1","4","5","4",1,2,9,9,"2","3",1,"1","1","1","1","1","2","1","3","1",".","1","3","4","1","1","3","1","3",".","."
"693",1967,"25",5,0,23,15,2,2,7,"99",7,0,2,".",".",".",".",2,1,9,1,"2","1",1,".",".",".",".",".",".",".","2",".","1",".","3",".",".",".",".",".",".",".","2"
"694",1969,"60",1,3,41,19,1,2,12,"12",20,0,4,".",".",".",".",1,1,5,2,"1","3",2,".",".",".",".",".",".",".","2",".","2",".","9",".",".",".",".",".",".",".","2"
"695",1972,"40",1,2,23,12,1,1,10,"9",11,1,6,"1","5","5","4",1,2,1,2,"1","3",2,"1","1","1","1","1","1","1","3","4",".","2","3","4","1","2","4","1","2",".","."
"696",1973,".",1,4,40,13,1,1,9,".",10,6,5,"1","4","5","5",1,2,6,1,"1","3",2,"1","2","1","2","1","2","2","2","1",".","1","3",".",".",".",".",".",".","4","."
"697",1974,"20",1,3,67,12,2,1,11,"7",14,0,6,"1","5","5","4",1,1,8,1,"1","1",3,"1","2","1","2","2","2","2","3","1",".","1","3","4","3","1","3","1","2",".","."
"698",1975,".",1,4,39,10,2,3,9,"2",10,2,5,"2","5","4","5",2,1,0,2,".","1",3,"1","1","1","2","1","2","2",".","1","2","1",".","1","1","1","3","2","1",".","1"
"699",1977,"40",5,2,99,14,2,2,2,"2",2,3,4,".",".",".",".",2,1,4,1,"1",".",2,".",".",".",".",".",".",".","3",".","2",".","3","3","2","1","1","1","1",".","2"
"700",1979,".",2,3,34,12,2,2,9,"99",10,2,4,"2","5","5","5",2,1,0,3,"3","3",3,"1","1","1","1","1","1","1","3","1",".","1","2",".",".",".",".",".",".","4","."
"701",1984,".",1,4,41,15,2,1,12,".",16,2,4,"2","5","5","4",1,4,3,4,".","3",2,"1","2","1","2","1","2","2",".","4","2","1",".","1","9","9","9","9","9",".","1"
"702",1988,"40",1,2,31,12,1,1,10,".",12,4,4,".",".",".",".",8,5,4,1,"1","2",2,".",".",".",".",".",".",".","3",".","1",".","3",".",".",".",".",".",".",".","2"
"703",1989,"40",3,1,27,13,2,1,9,"99",10,4,3,"2","4","4","4",8,2,3,2,"2","3",1,"1","8","1","2","1","2","8","1","1",".","2","4",".",".",".",".",".",".","4","."
"704",1990,"50",1,2,51,14,2,1,12,"9",19,6,6,".",".",".",".",1,1,2,1,"2","3",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"705",1991,".",2,1,70,12,2,1,10,"99",11,7,7,".",".",".",".",2,1,3,2,"2",".",2,".",".",".",".",".",".",".","3",".","2",".","2","8","4","1","4","1","1",".","2"
"706",1993,"50",1,3,54,14,1,1,12,"12",18,6,6,".",".",".",".",1,1,1,2,"2",".",2,".",".",".",".",".",".",".","3",".","2",".","2","5","2","2","4","2","3",".","2"
"707",1996,"70",1,3,37,17,1,3,12,"12",19,1,3,".",".",".",".",1,1,2,2,"2","1",3,".",".",".",".",".",".",".","3",".","2",".","3",".",".",".",".",".",".",".","1"
"708",2003,"38",1,3,41,12,2,3,12,"2",16,5,4,".",".",".",".",1,2,3,2,"2","2",2,".",".",".",".",".",".",".","3",".","2",".","2",".",".",".",".",".",".",".","2"
"709",2004,"52",1,1,35,12,1,1,12,"12",20,6,6,"1","4","4","4",1,1,7,1,".","1",3,"2","2","2","2","2","2","2",".","1","2","2",".","3","2","1","3","3","3",".","2"
"710",2006,".",1,3,41,13,1,1,12,"12",18,3,5,"1","4","4","4",8,1,8,1,"1","1",2,"8","8","8","8","8","8","8","8","8",".","2","3","3","2","2","2","2","2",".","."
"711",2007,"32",3,2,39,18,2,1,10,"5",11,3,6,".",".",".",".",1,5,8,1,"1","4",1,".",".",".",".",".",".",".","6",".","2",".","4",".",".",".",".",".",".",".","1"
"712",2013,"40",5,0,27,14,2,1,9,"9",9,3,8,"2","4","4","4",1,2,3,3,"2","3",1,"1","1","1","1","1","1","1","8","4",".","2","4","1","1","1","3","1","1",".","."
"713",2014,"42",1,0,22,16,1,1,12,"5",20,5,6,"2","5","5","5",1,2,3,2,".","1",2,"1","2","1","2","1","2","2",".","1","2","2",".","3","2","2","3","3","3",".","2"
"714",2016,".",1,3,73,12,2,1,10,".",11,1,5,".",".",".",".",8,2,6,1,"3",".",3,".",".",".",".",".",".",".","2",".","2",".","8","5","3","2","8","8","8",".","2"
"715",2021,"40",1,2,28,16,2,1,12,"11",20,3,4,"2","5","5","4",1,2,6,1,".","1",3,"1","2","1","2","1","2","2",".","8","2","2","2",".",".",".",".",".",".","4","2"
"716",2022,"50",1,2,30,13,1,1,12,"10",19,5,4,"1","5","5","4",1,1,5,1,"1","2",3,"2","2","1","2","1","2","2","4","1",".","2","3","2","3","2","2","2","2",".","."
"717",2033,".",5,0,22,12,2,1,4,".",4,2,4,"1","5","4","4",1,4,2,4,".","2",1,"1","1","1","1","1","1","1",".","1","2","1","2",".",".",".",".",".",".","9","2"
"718",2034,".",1,4,53,12,2,1,12,"12",21,0,6,".",".",".",".",1,2,2,2,"2","2",4,".",".",".",".",".",".",".","8",".","1",".","3",".",".",".",".",".",".",".","1"
"719",2036,".",2,3,80,12,2,1,10,"99",12,5,7,".",".",".",".",1,1,0,1,"1",".",3,".",".",".",".",".",".",".","4",".","1",".","1","3","3","2","2","8","4",".","1"
"720",2045,".",1,0,29,16,1,1,12,"4",16,4,6,"2","4","4","4",8,4,2,4,".","1",3,"1","1","1","8","1","1","2",".","1","1","2",".","4","3","4","4","1","3",".","2"
"721",2046,".",4,3,48,14,1,1,12,"12",18,3,4,"2","4","4","4",1,1,1,2,"8","2",3,"1","1","1","1","1","1","1","2","3",".","1","3","4","2","2","8","2","8",".","."
"722",2054,".",1,7,77,11,2,1,2,".",2,6,4,"2","4","5","4",1,1,0,1,".","3",2,"1","1","1","1","1","1","2",".","3","2","1",".","2","2","2","3","2","2",".","2"
"723",2055,"40",1,2,49,13,1,1,12,"12",17,6,7,".",".",".",".",1,5,4,1,"3",".",2,".",".",".",".",".",".",".","3",".","1",".","3","5","1","1","1","1","1",".","2"
"724",2056,".",5,0,20,13,2,1,3,"3",3,5,5,"2","5","4","4",1,4,0,4,"2","1",3,"1","1","1","1","1","1","1","2","4",".","1","4",".",".",".",".",".",".","4","."
"725",2060,"37",3,1,43,12,2,1,11,".",13,2,1,"2","4","4","4",1,4,0,4,"3","1",2,"1","1","1","2","1","1","1","8","4",".","1","4",".",".",".",".",".",".","4","."
"726",2062,".",1,2,38,13,2,1,12,"99",18,6,6,"2","4","4","4",1,1,8,1,".","2",2,"2","2","2","2","2","2","2",".","1","2","1","2",".",".",".",".",".",".","4","1"
"727",2063,"55",5,0,32,13,1,1,11,"11",13,5,4,"2","4","5","5",1,1,3,2,"1","2",2,"1","2","1","2","1","2","2","3","1",".","1","3",".",".",".",".",".",".","4","."
"728",2064,".",3,2,56,12,2,1,8,".",8,0,1,".",".",".",".",2,1,0,2,"3","4",1,".",".",".",".",".",".",".","2",".","2",".","4",".",".",".",".",".",".",".","2"
"729",2065,"30",3,1,32,13,1,1,11,"7",14,4,1,".",".",".",".",1,4,1,4,"2",".",2,".",".",".",".",".",".",".","2",".","1",".","3","3","1","2","4","2","3",".","3"
"730",2071,"40",1,3,52,16,1,1,12,"12",18,2,3,"2","5","5","4",2,2,5,2,".","3",2,"2","2","1","2","2","2","2",".","4","2","1",".","4","2","1","1","2","1",".","2"
"731",2073,"40",1,1,31,14,2,1,12,"10",18,0,4,".",".",".",".",1,2,2,2,"2",".",2,".",".",".",".",".",".",".","3",".","2",".","4","1","4","1","1","1","1",".","2"
"732",2076,"32",1,5,48,17,2,1,12,"12",20,3,6,".",".",".",".",8,2,4,3,"1",".",3,".",".",".",".",".",".",".","3",".","2",".","4",".",".",".",".",".",".",".","1"
"733",2077,".",1,2,45,18,2,1,12,".",21,4,5,"2","4","5","4",1,5,0,1,".","1",4,"1","1","1","1","1","1","1",".","4","2","2","3",".",".",".",".",".",".","4","2"
"734",2081,"40",1,2,40,14,1,3,12,"11",16,1,3,"2","5","4","4",2,4,0,4,"3","2",2,"1","2","1","8","1","1","2","2","8",".","2","3","3","2","1","3","1","1",".","."
"735",2088,"60",5,0,45,16,1,1,12,".",19,0,2,".",".",".",".",2,5,3,1,"3",".",3,".",".",".",".",".",".",".","2",".","1",".","3","1","2","2","2","2","2",".","2"
"736",2094,".",5,0,38,12,1,1,12,"99",20,1,3,".",".",".",".",1,4,0,4,"3",".",3,".",".",".",".",".",".",".","2",".","2",".","3","5","2","3","3","2","3",".","2"
"737",2095,"50",5,0,33,19,1,1,13,"13",22,5,5,".",".",".",".",1,1,2,2,"3","9",3,".",".",".",".",".",".",".","3",".","2",".","4",".",".",".",".",".",".",".","2"
"738",2097,"55",1,2,38,18,1,1,12,"99",21,6,6,"2","4","4","4",1,4,0,4,".","1",3,"1","2","1","2","1","2","2",".","9","2","1",".","5","1","3","3","1","4",".","1"
"739",2099,"40",1,1,24,11,1,1,13,"13",22,3,8,".",".",".",".",1,5,7,2,"1",".",3,".",".",".",".",".",".",".","3",".","2",".","4","9","3","3","8","8","8",".","1"
"740",2104,".",3,3,34,17,2,1,9,".",10,2,2,"2","4","4","4",2,4,1,4,".","2",2,"1","1","1","1","1","1","1",".","4","2","8","4",".",".",".",".",".",".","4","2"
"741",2107,".",5,0,64,15,1,1,8,".",8,2,3,".",".",".",".",1,2,0,3,"2","3",1,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","2"
"742",2112,"36",5,0,32,14,1,1,12,"9",15,1,4,"2","5","4","4",1,4,2,4,".","1",2,"1","2","1","2","1","1","2",".","4","1","1",".","2","2","1","2","1","1",".","2"
"743",2115,"58",3,2,51,18,1,1,12,"12",17,3,5,"2","4","4","4",1,1,1,2,".","1",1,"1","1","1","1","1","1","1",".","1","2","2",".","1","1","4","4","2","3",".","1"
"744",2118,"16",5,0,20,13,2,1,9,"7",10,2,2,"2","5","8","4",2,4,0,4,".","2",2,"1","1","1","1","1","1","1",".","8","2","1","4",".",".",".",".",".",".","4","2"
"745",2125,"52",1,3,54,14,1,1,12,"12",21,5,5,"1","4","4","4",1,1,2,2,".","2",3,"1","1","1","1","1","1","1",".","2","2","2","2",".",".",".",".",".",".","3","2"
"746",2127,"40",1,2,56,14,2,1,12,"12",15,6,6,"2","4","5","4",1,1,2,2,"3","1",2,"1","1","1","1","1","1","1","2","1",".","1","1","5","1","4","4","3","3",".","."
"747",2133,".",1,2,73,12,1,1,12,"12",21,4,4,"2","5","4","4",1,1,1,2,"2","2",3,"1","1","1","1","1","1","2","2","2",".","2","2",".",".",".",".",".",".","4","."
"748",2134,"80",3,4,53,13,2,1,12,".",21,6,6,".",".",".",".",1,1,6,2,"2","1",4,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","1"
"749",2136,".",1,2,33,12,2,1,12,"1",20,6,7,".",".",".",".",1,1,7,1,"1",".",3,".",".",".",".",".",".",".","6",".","2",".","1","4","2","2","3","2","3",".","1"
"750",2137,"60",1,4,58,15,1,1,13,"13",22,6,6,"2","5","4","4",1,2,2,2,".","1",4,"1","2","1","2","1","2","2",".","1","1","2",".","5","1","2","4","1","2",".","2"
"751",2147,"16",3,3,45,13,2,1,10,"9",12,5,4,"2","5","5","4",1,2,0,2,"2","2",2,"1","1","1","1","1","1","1","2","4",".","2","4","5","2","1","4","2","4",".","."
"752",2152,"38",1,3,50,18,2,1,12,"10",19,6,5,"2","5","4","4",2,1,7,1,"1","2",2,"1","1","1","1","1","1","1","2","1",".","1","4",".",".",".",".",".",".","4","."
"753",2157,".",1,4,66,10,2,3,98,"1",98,0,8,".",".",".",".",1,2,7,1,"1",".",3,".",".",".",".",".",".",".","2",".","2",".","4",".",".",".",".",".",".",".","1"
"754",2164,"55",5,0,38,20,2,1,12,"12",21,0,2,".",".",".",".",2,1,7,2,"2","1",3,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"755",2166,".",5,1,33,12,2,1,9,".",9,3,4,"2","5","5","4",2,1,1,2,".","1",3,"1","1","1","1","1","1","1",".","4","2","1","2",".",".",".",".",".",".","4","2"
"756",2171,"40",1,2,44,11,1,1,12,"11",18,3,8,".",".",".",".",1,1,7,1,"1","1",2,".",".",".",".",".",".",".","2",".","2",".","1",".",".",".",".",".",".",".","1"
"757",2175,".",5,2,23,14,2,3,9,".",10,1,4,"2","4","4","4",1,2,7,1,".","3",1,"1","1","1","1","1","2","1",".","4","1","1",".","3","2","2","3","1","2",".","2"
"758",2177,".",4,6,37,12,2,3,9,".",9,3,5,"1","5","5","5",1,1,8,2,"2","3",1,"1","2","2","2","2","2","2","2","1",".","1","3",".",".",".",".",".",".","4","."
"759",2180,".",5,2,25,12,2,1,3,".",3,1,5,"2","4","4","4",1,2,7,2,"1","2",3,"1","2","1","2","1","2","2","3","1",".","2","2","3","3","3","1","2","1",".","."
"760",2181,"45",5,1,32,15,2,1,10,"10",11,2,5,".",".",".",".",1,4,4,4,"2",".",2,".",".",".",".",".",".",".","2",".","2",".","1","3","4","2","3","1","3",".","2"
"761",2183,"32",5,0,48,17,2,1,12,"12",16,1,4,".",".",".",".",1,1,8,1,"2",".",3,".",".",".",".",".",".",".","2",".","2",".","3","3","2","2","3","8","8",".","1"
"762",2186,"40",1,3,44,12,2,1,11,"9",13,5,4,"2","4","4","4",1,4,0,4,".","2",1,"1","1","1","1","1","1","1",".","1","2","2",".","2","2","1","1","2","1",".","1"
"763",2188,"38",5,0,23,16,2,2,3,"2",3,1,2,"2","4","4","4",1,2,5,2,"2","2",2,"1","1","1","1","1","1","1","2","4",".","2","4","1","2","1","1","1","1",".","."
